Course code,Teacher Id,Hours
I-3137,19780815-0047,144.0
I-3137,19920602-0073,120.0
I-3138,19640414-0013,283.0
I-3138,19750331-0036,157.0
I-3139,19650303-0019,245.0
I-3139,19760524-0046,119.0
I-3140,19690917-0022,239.0
I-3140,19750220-0037,136.0
I-3141,19580218-0007,225.0
I-3141,19790702-0038,80.0
I-3142,19570615-0011,300.0
I-3142,19790717-0045,153.0
I-3143,19590129-0004,286.0
I-3143,19750705-0033,122.0
I-3143,19900124-0064,103.0
I-3144,19580218-0007,269.0
I-3144,19781125-0031,120.0
I-3145,19660630-0020,279.0
I-3145,19781217-0053,157.0
I-3146,19640220-0029,298.0
I-3146,19750122-0056,119.0
I-3147,19690917-0022,261.0
I-3147,19781217-0053,98.0
I-3148,19650303-0019,242.0
I-3148,19781125-0031,105.0
I-3148,19920828-0070,106.0
I-3149,19640414-0013,249.0
I-3149,19750906-0032,143.0
I-3149,19930919-0137,138.0
I-3150,19560612-0010,231.0
I-3150,19750122-0056,139.0
I-3150,19900909-0123,110.0
I-3151,19610918-0027,249.0
I-3151,19781217-0053,149.0
I-3152,19601021-0018,287.0
I-3152,19790702-0038,96.0
I-3153,19610918-0027,243.0
I-3153,19781217-0053,130.0
I-3153,19900201-0074,89.0
I-3154,19570615-0011,240.0
I-3154,19790702-0038,132.0
I-3154,19930512-0117,107.0
I-3155,19590129-0004,274.0
I-3155,19790618-0048,103.0
I-3156,19580218-0007,284.0
I-3156,19750512-0043,133.0
I-3156,19920602-0073,93.0
I-3157,19650303-0019,277.0
I-3157,19790717-0045,145.0
I-3158,19690917-0022,269.0
I-3158,19781217-0053,136.0
I-3158,19911025-0091,104.0
I-3159,19600814-0002,263.0
I-3159,19750906-0032,120.0
I-3159,19910214-0084,85.0
I-3160,19690917-0022,276.0
I-3160,19780424-0057,144.0
I-3161,19600529-0021,248.0
I-3161,19790618-0048,126.0
I-3162,19640414-0013,265.0
I-3162,19760524-0046,154.0
I-3162,19910820-0078,137.0
I-3163,19580515-0017,225.0
I-3163,19770713-0042,103.0
I-3163,19900616-0124,133.0
I-3164,19590129-0004,251.0
I-3164,19750331-0036,87.0
I-3164,19930228-0086,107.0
I-3165,19580515-0017,220.0
I-3165,19790702-0038,116.0
I-3166,19600814-0002,224.0
I-3166,19750512-0043,136.0
I-3167,19570826-0012,261.0
I-3167,19750220-0037,120.0
I-3168,19650303-0019,251.0
I-3168,19750331-0036,140.0
I-3169,19660630-0020,241.0
I-3169,19770713-0042,107.0
I-3170,19600529-0021,246.0
I-3170,19780317-0052,130.0
I-3171,19690917-0022,247.0
I-3171,19750722-0060,140.0
I-3172,19640414-0013,250.0
I-3172,19760524-0046,144.0
I-3173,19580515-0017,233.0
I-3173,19790618-0048,157.0
I-3174,19580515-0017,252.0
I-3174,19770224-0058,105.0
I-3175,19610620-0006,282.0
I-3175,19750331-0036,115.0
I-3175,19920917-0109,143.0
I-3176,19570828-0008,263.0
I-3176,19760108-0050,82.0
I-3176,19921208-0097,121.0
I-3177,19611219-0014,281.0
I-3177,19750705-0033,150.0
I-3178,19630126-0001,243.0
I-3178,19780317-0052,101.0
I-3178,19900902-0114,133.0
I-3179,19610620-0006,248.0
I-3179,19750906-0032,118.0
I-3180,19620831-0024,251.0
I-3180,19780815-0047,109.0
I-3180,19910421-0067,95.0
I-3181,19620831-0024,279.0
I-3181,19781130-0054,131.0
I-3182,19620424-0026,294.0
I-3182,19760108-0050,94.0
I-3182,19900321-0080,120.0
I-3183,19630126-0001,269.0
I-3183,19750122-0056,152.0
I-3183,19920226-0075,80.0
I-3184,19580218-0007,266.0
I-3184,19790708-0041,97.0
I-3185,19660630-0020,245.0
I-3185,19761009-0055,120.0
I-3186,19580515-0017,230.0
I-3186,19750906-0032,134.0
I-3186,19930414-0106,148.0
I-3187,19620522-0023,291.0
I-3187,19750705-0033,103.0
I-3187,19921127-0120,87.0
I-3188,19570828-0008,260.0
I-3188,19750705-0033,146.0
I-3188,19900211-0140,117.0
I-3189,19610918-0027,266.0
I-3189,19750331-0036,116.0
I-3189,19900317-0083,114.0
I-3190,19610918-0027,272.0
I-3190,19750102-0059,140.0
I-3190,19900902-0090,128.0
I-3191,19570615-0011,270.0
I-3191,19750417-0051,127.0
I-3191,19930512-0117,137.0
I-3192,19690513-0015,237.0
I-3192,19761024-0034,121.0
I-3192,19901002-0085,150.0
I-3193,19560812-0016,271.0
I-3193,19780815-0047,136.0
I-3193,19900211-0140,115.0
I-3194,19690917-0022,236.0
I-3194,19750512-0043,109.0
I-3195,19570615-0011,254.0
I-3195,19761009-0055,94.0
I-3195,19920122-0065,153.0
I-3196,19590129-0004,298.0
I-3196,19771013-0040,89.0
I-3197,19690917-0022,273.0
I-3197,19780602-0035,98.0
I-3198,19620424-0026,260.0
I-3198,19790717-0045,155.0
I-3198,19931231-0099,104.0
I-3199,19561222-0030,263.0
I-3199,19750102-0059,127.0
I-3200,19580515-0017,242.0
I-3200,19750102-0059,117.0
I-3201,19580218-0007,281.0
I-3201,19790426-0049,107.0
I-3202,19600529-0021,240.0
I-3202,19781217-0053,148.0
I-3203,19601021-0018,273.0
I-3203,19750705-0033,120.0
I-3204,19680712-0028,255.0
I-3204,19770224-0058,151.0
I-3204,19900211-0140,93.0
I-3205,19570615-0011,251.0
I-3205,19780602-0035,123.0
I-3205,19900801-0130,94.0
I-3206,19690917-0022,244.0
I-3206,19761009-0055,82.0
I-3206,19910214-0084,99.0
I-3207,19620424-0026,278.0
I-3207,19770713-0042,89.0
I-3207,19911025-0091,110.0
I-3208,19560812-0016,247.0
I-3208,19790702-0038,103.0
I-3208,19920828-0070,125.0
I-3209,19620424-0026,262.0
I-3209,19761009-0055,142.0
I-3210,19610918-0027,279.0
I-3210,19761024-0034,114.0
I-3210,19921201-0094,102.0
I-3211,19560812-0016,227.0
I-3211,19770713-0042,116.0
I-3211,19930414-0106,107.0
I-3212,19630126-0001,280.0
I-3212,19761009-0055,82.0
I-3212,19930829-0082,152.0
I-3213,19600529-0021,255.0
I-3213,19761024-0034,134.0
I-3213,19920504-0093,124.0
I-3214,19660630-0020,279.0
I-3214,19790702-0038,122.0
I-3215,19600905-0003,261.0
I-3215,19750417-0051,132.0
I-3215,19921201-0094,138.0
I-3216,19560812-0016,275.0
I-3216,19750906-0032,116.0
I-3217,19630126-0001,267.0
I-3217,19760108-0050,130.0
I-3218,19660630-0020,295.0
I-3218,19750417-0051,124.0
I-3219,19620522-0023,244.0
I-3219,19750906-0032,103.0
I-3219,19921208-0097,129.0
I-3220,19580515-0017,275.0
I-3220,19750122-0056,96.0
I-3221,19620424-0026,251.0
I-3221,19750417-0051,126.0
I-3222,19660630-0020,238.0
I-3222,19760108-0050,151.0
I-3222,19901219-0125,127.0
I-3223,19650303-0019,268.0
I-3223,19790702-0038,109.0
I-3224,19580218-0007,293.0
I-3224,19761020-0044,146.0
I-3224,19900124-0064,92.0
I-3225,19640220-0029,251.0
I-3225,19780815-0047,109.0
I-3226,19560612-0010,246.0
I-3226,19750906-0032,128.0
I-3227,19611219-0014,241.0
I-3227,19790426-0049,158.0
I-3227,19910327-0096,104.0
I-3228,19690513-0015,232.0
I-3228,19750417-0051,114.0
I-3229,19620522-0023,234.0
I-3229,19790708-0041,102.0
I-3229,19911025-0091,158.0
I-3230,19560705-0025,283.0
I-3230,19750331-0036,130.0
I-3230,19900317-0083,92.0
I-3231,19601021-0018,271.0
I-3231,19750220-0037,106.0
I-3232,19650303-0019,275.0
I-3232,19751018-0039,103.0
I-3233,19610623-0005,260.0
I-3233,19790426-0049,103.0
I-3234,19690917-0022,249.0
I-3234,19780317-0052,125.0
I-3235,19650303-0019,277.0
I-3235,19760524-0046,131.0
I-3236,19560612-0010,239.0
I-3236,19790717-0045,93.0
I-3236,19920226-0075,93.0
I-3237,19620522-0023,266.0
I-3237,19771013-0040,81.0
I-3237,19900616-0124,109.0
I-3238,19601021-0018,260.0
I-3238,19750331-0036,100.0
I-3239,19690408-0009,280.0
I-3239,19760108-0050,94.0
I-3240,19630126-0001,228.0
I-3240,19750722-0060,155.0
I-3240,19930919-0137,82.0
I-3241,19570826-0012,272.0
I-3241,19750906-0032,130.0
I-3242,19620424-0026,260.0
I-3242,19781217-0053,138.0
I-3243,19620424-0026,299.0
I-3243,19760108-0050,133.0
I-3243,19930302-0135,82.0
I-3244,19600814-0002,239.0
I-3244,19790708-0041,89.0
I-3244,19930906-0110,117.0
I-3245,19640220-0029,238.0
I-3245,19781125-0031,123.0
I-3245,19930414-0106,88.0
I-3246,19560612-0010,263.0
I-3246,19750102-0059,125.0
I-3246,19901108-0087,122.0
I-3247,19600905-0003,243.0
I-3247,19761024-0034,118.0
I-3248,19690408-0009,260.0
I-3248,19750512-0043,139.0
I-3248,19910421-0067,123.0
I-3249,19660630-0020,250.0
I-3249,19770224-0058,109.0
I-3250,19630126-0001,262.0
I-3250,19780424-0057,127.0
I-3250,19930512-0117,93.0
I-3251,19570826-0012,240.0
I-3251,19790717-0045,131.0
I-3251,19910101-0133,139.0
I-3252,19650303-0019,230.0
I-3252,19750512-0043,141.0
I-3252,19930326-0132,131.0
I-3253,19610620-0006,262.0
I-3253,19760524-0046,120.0
I-3254,19640220-0029,244.0
I-3254,19750722-0060,156.0
I-3254,19910822-0122,137.0
I-3255,19690408-0009,268.0
I-3255,19781125-0031,141.0
I-3255,19921208-0097,120.0
I-3256,19650303-0019,263.0
I-3256,19780815-0047,127.0
I-3257,19611219-0014,268.0
I-3257,19750220-0037,82.0
I-3258,19690917-0022,228.0
I-3258,19790618-0048,82.0
I-3258,19900902-0114,121.0
I-3259,19611219-0014,272.0
I-3259,19750722-0060,82.0
I-3260,19570826-0012,277.0
I-3260,19750331-0036,109.0
I-3261,19620424-0026,275.0
I-3261,19790717-0045,115.0
I-3262,19590129-0004,242.0
I-3262,19761020-0044,139.0
I-3263,19660630-0020,261.0
I-3263,19790708-0041,126.0
I-3264,19640220-0029,238.0
I-3264,19750705-0033,111.0
I-3265,19630126-0001,249.0
I-3265,19760108-0050,84.0
I-3266,19640414-0013,265.0
I-3266,19761009-0055,122.0
I-3266,19920320-0121,89.0
I-3267,19650303-0019,276.0
I-3267,19760108-0050,89.0
I-3267,19910817-0092,126.0
I-3268,19620831-0024,292.0
I-3268,19790702-0038,135.0
I-3268,19910122-0077,99.0
I-3269,19620424-0026,262.0
I-3269,19781130-0054,136.0
I-3269,19930512-0117,94.0
I-3270,19640220-0029,291.0
I-3270,19750122-0056,125.0
I-3270,19900317-0083,158.0
I-3271,19620831-0024,226.0
I-3271,19790426-0049,120.0
I-3271,19900511-0134,103.0
I-3272,19690917-0022,237.0
I-3272,19790708-0041,148.0
I-3273,19570828-0008,238.0
I-3273,19761024-0034,92.0
I-3274,19570826-0012,246.0
I-3274,19760524-0046,130.0
I-3274,19910921-0136,87.0
I-3275,19610918-0027,295.0
I-3275,19781130-0054,144.0
I-3275,19900511-0134,111.0
I-3276,19690513-0015,227.0
I-3276,19751018-0039,156.0
I-3277,19600529-0021,242.0
I-3277,19780602-0035,134.0
I-3278,19570826-0012,269.0
I-3278,19790618-0048,156.0
I-3278,19910817-0092,91.0
I-3279,19570828-0008,278.0
I-3279,19750722-0060,102.0
I-3280,19610620-0006,221.0
I-3280,19771013-0040,121.0
I-3281,19570826-0012,242.0
I-3281,19770713-0042,114.0
I-3281,19910403-0103,108.0
I-3282,19690917-0022,262.0
I-3282,19770713-0042,115.0
I-3282,19900307-0105,131.0
I-3283,19600905-0003,220.0
I-3283,19780815-0047,136.0
I-3283,19920504-0093,119.0
I-3284,19620831-0024,261.0
I-3284,19780602-0035,132.0
I-3285,19690513-0015,272.0
I-3285,19771013-0040,91.0
I-3286,19560612-0010,242.0
I-3286,19781125-0031,148.0
I-3286,19901011-0119,114.0
I-3287,19601021-0018,266.0
I-3287,19761009-0055,121.0
I-3287,19921002-0129,120.0
I-3288,19560705-0025,235.0
I-3288,19781130-0054,92.0
I-3288,19931203-0066,82.0
I-3289,19580515-0017,299.0
I-3289,19761024-0034,128.0
I-3290,19580515-0017,267.0
I-3290,19781217-0053,126.0
I-3290,19920206-0072,100.0
I-3291,19630126-0001,242.0
I-3291,19790708-0041,141.0
I-3292,19610620-0006,252.0
I-3292,19761020-0044,103.0
I-3292,19931231-0099,131.0
I-3293,19561222-0030,233.0
I-3293,19761009-0055,135.0
I-3294,19570828-0008,240.0
I-3294,19790702-0038,121.0
I-3294,19910927-0128,134.0
I-3295,19640414-0013,233.0
I-3295,19761020-0044,123.0
I-3296,19600905-0003,247.0
I-3296,19760524-0046,83.0
I-3297,19601021-0018,277.0
I-3297,19750906-0032,102.0
I-3297,19900818-0116,126.0
I-3298,19600905-0003,256.0
I-3298,19751018-0039,119.0
I-3299,19560612-0010,245.0
I-3299,19761009-0055,138.0
I-3299,19901108-0087,96.0
I-3300,19580218-0007,255.0
I-3300,19760524-0046,102.0
I-3301,19560612-0010,262.0
I-3301,19780602-0035,124.0
I-3301,19901026-0111,129.0
I-3302,19610918-0027,273.0
I-3302,19760108-0050,86.0
I-3302,19930302-0135,158.0
I-3303,19580218-0007,263.0
I-3303,19750331-0036,132.0
I-3303,19920206-0072,121.0
I-3304,19660630-0020,256.0
I-3304,19761024-0034,137.0
I-3304,19900307-0105,111.0
I-3305,19561222-0030,242.0
I-3305,19750220-0037,108.0
I-3306,19600905-0003,260.0
I-3306,19750102-0059,88.0
I-3306,19920217-0098,102.0
I-3307,19570615-0011,276.0
I-3307,19790717-0045,121.0
I-3308,19560705-0025,255.0
I-3308,19790618-0048,118.0
I-3309,19560812-0016,244.0
I-3309,19770224-0058,134.0
I-3309,19910101-0133,147.0
I-3310,19630126-0001,254.0
I-3310,19750417-0051,100.0
I-3311,19690917-0022,288.0
I-3311,19760524-0046,132.0
I-3311,19921218-0101,127.0
I-3312,19570828-0008,240.0
I-3312,19750906-0032,116.0
I-3313,19600529-0021,277.0
I-3313,19771013-0040,139.0
I-3313,19900201-0074,116.0
I-3314,19561222-0030,291.0
I-3314,19751018-0039,130.0
I-3314,19921123-0108,86.0
I-3315,19590129-0004,241.0
I-3315,19781217-0053,159.0
I-3316,19630126-0001,260.0
I-3316,19780317-0052,114.0
I-3316,19900723-0126,145.0
I-3317,19650303-0019,240.0
I-3317,19760524-0046,140.0
I-3317,19900701-0138,126.0
I-3318,19620424-0026,291.0
I-3318,19750705-0033,135.0
I-3318,19900124-0064,117.0
I-3319,19690513-0015,242.0
I-3319,19760524-0046,107.0
I-3320,19600905-0003,243.0
I-3320,19760108-0050,114.0
I-3320,19901011-0119,126.0
I-3321,19601021-0018,251.0
I-3321,19751018-0039,127.0
I-3321,19921201-0094,104.0
I-3322,19620522-0023,272.0
I-3322,19750512-0043,151.0
I-3323,19580218-0007,292.0
I-3323,19770713-0042,115.0
I-3324,19620522-0023,225.0
I-3324,19781130-0054,89.0
I-3324,19921201-0094,154.0
I-3325,19580218-0007,269.0
I-3325,19781130-0054,82.0
I-3325,19930326-0132,113.0
I-3326,19690917-0022,239.0
I-3326,19780424-0057,157.0
I-3326,19920316-0107,103.0
I-3327,19690917-0022,294.0
I-3327,19750331-0036,128.0
I-3328,19580515-0017,227.0
I-3328,19760108-0050,109.0
I-3329,19601021-0018,271.0
I-3329,19781125-0031,125.0
I-3329,19931231-0099,122.0
I-3330,19690513-0015,243.0
I-3330,19781125-0031,157.0
I-3330,19931231-0099,89.0
I-3331,19610918-0027,259.0
I-3331,19750331-0036,109.0
I-3332,19690513-0015,257.0
I-3332,19781130-0054,138.0
I-3332,19930919-0137,120.0
I-3333,19570615-0011,293.0
I-3333,19780317-0052,133.0
I-3333,19901002-0085,139.0
I-3334,19560612-0010,266.0
I-3334,19770224-0058,153.0
I-3335,19690513-0015,278.0
I-3335,19770224-0058,131.0
I-3336,19610623-0005,223.0
I-3336,19771013-0040,103.0
I-3336,19931203-0066,82.0
I-3337,19560705-0025,249.0
I-3337,19750906-0032,125.0
I-3338,19640220-0029,268.0
I-3338,19761024-0034,123.0
I-3339,19620424-0026,280.0
I-3339,19750331-0036,159.0
I-3339,19910403-0131,107.0
I-3340,19570828-0008,281.0
I-3340,19761024-0034,113.0
I-3340,19921201-0094,126.0
I-3341,19560612-0010,251.0
I-3341,19751018-0039,139.0
I-3341,19901108-0087,107.0
I-3342,19650303-0019,255.0
I-3342,19780815-0047,129.0
I-3342,19900124-0064,135.0
I-3343,19690917-0022,265.0
I-3343,19790618-0048,129.0
I-3343,19910122-0077,141.0
I-3344,19690408-0009,228.0
I-3344,19781125-0031,123.0
I-3345,19620424-0026,271.0
I-3345,19790618-0048,126.0
I-3345,19910206-0081,87.0
I-3346,19561222-0030,276.0
I-3346,19751018-0039,106.0
I-3347,19690917-0022,238.0
I-3347,19750331-0036,157.0
I-3347,19920917-0109,91.0
I-3348,19690513-0015,241.0
I-3348,19750906-0032,129.0
I-3348,19900701-0113,81.0
I-3349,19610620-0006,256.0
I-3349,19751018-0039,128.0
I-3350,19630126-0001,256.0
I-3350,19761024-0034,141.0
I-3351,19690917-0022,269.0
I-3351,19750220-0037,157.0
I-3351,19900902-0114,123.0
I-3352,19560612-0010,282.0
I-3352,19750102-0059,126.0
I-3353,19640220-0029,300.0
I-3353,19790708-0041,102.0
I-3353,19931226-0118,146.0
I-3354,19620522-0023,267.0
I-3354,19781217-0053,135.0
I-3355,19610620-0006,268.0
I-3355,19750220-0037,82.0
I-3356,19561222-0030,268.0
I-3356,19790717-0045,97.0
I-3357,19561222-0030,298.0
I-3357,19770224-0058,106.0
I-3357,19931231-0099,141.0
I-3358,19570615-0011,233.0
I-3358,19750331-0036,125.0
I-3358,19900307-0105,150.0
I-3359,19570615-0011,231.0
I-3359,19760524-0046,84.0
I-3359,19920505-0115,160.0
I-3360,19570615-0011,261.0
I-3360,19770224-0058,122.0
I-3361,19680712-0028,270.0
I-3361,19751018-0039,128.0
I-3362,19650303-0019,234.0
I-3362,19761009-0055,110.0
I-3362,19931118-0062,110.0
I-3363,19680712-0028,277.0
I-3363,19750906-0032,118.0
I-3363,19930228-0086,154.0
I-3364,19620424-0026,285.0
I-3364,19750705-0033,140.0
I-3365,19561222-0030,253.0
I-3365,19750906-0032,100.0
I-3365,19920217-0098,119.0
I-3366,19580218-0007,282.0
I-3366,19750705-0033,103.0
I-3367,19610620-0006,265.0
I-3367,19770713-0042,99.0
I-3367,19921123-0108,156.0
I-3368,19640414-0013,249.0
I-3368,19781130-0054,101.0
I-3369,19590129-0004,242.0
I-3369,19781217-0053,105.0
I-3369,19900909-0123,153.0
I-3370,19620424-0026,235.0
I-3370,19790618-0048,128.0
I-3371,19630126-0001,279.0
I-3371,19751018-0039,112.0
I-3372,19620424-0026,258.0
I-3372,19761009-0055,138.0
I-3373,19560612-0010,253.0
I-3373,19750417-0051,85.0
I-3373,19930616-0127,103.0
I-3374,19570828-0008,251.0
I-3374,19790702-0038,81.0
I-3374,19920828-0070,89.0
I-3375,19570615-0011,256.0
I-3375,19750906-0032,120.0
I-3376,19640220-0029,268.0
I-3376,19760108-0050,125.0
I-3376,19920122-0065,109.0
I-3377,19601021-0018,248.0
I-3377,19790618-0048,126.0
I-3378,19560812-0016,257.0
I-3378,19780424-0057,147.0
I-3379,19570615-0011,279.0
I-3379,19770713-0042,136.0
I-3380,19590129-0004,269.0
I-3380,19750906-0032,123.0
I-3381,19690408-0009,258.0
I-3381,19770224-0058,152.0
I-3382,19640220-0029,222.0
I-3382,19750906-0032,127.0
I-3382,19901219-0125,124.0
I-3383,19600905-0003,229.0
I-3383,19750102-0059,155.0
I-3383,19910404-0102,137.0
I-3384,19560812-0016,252.0
I-3384,19781130-0054,122.0
I-3384,19921127-0120,103.0
I-3385,19580218-0007,300.0
I-3385,19750722-0060,111.0
I-3386,19690917-0022,261.0
I-3386,19761020-0044,130.0
I-3386,19920320-0121,117.0
I-3387,19560612-0010,299.0
I-3387,19750331-0036,135.0
I-3387,19900619-0076,140.0
I-3388,19660630-0020,267.0
I-3388,19780424-0057,139.0
I-3388,19900119-0104,159.0
I-3389,19600529-0021,271.0
I-3389,19770713-0042,87.0
I-3389,19930414-0106,139.0
I-3390,19620424-0026,293.0
I-3390,19781130-0054,83.0
I-3391,19610623-0005,284.0
I-3391,19781217-0053,118.0
I-3392,19680712-0028,272.0
I-3392,19770224-0058,124.0
I-3393,19600529-0021,276.0
I-3393,19780424-0057,101.0
I-3394,19560812-0016,247.0
I-3394,19771013-0040,114.0
I-3395,19601021-0018,238.0
I-3395,19761009-0055,116.0
I-3396,19560812-0016,286.0
I-3396,19761020-0044,141.0
I-3397,19620522-0023,295.0
I-3397,19750906-0032,100.0
I-3398,19580515-0017,220.0
I-3398,19781217-0053,141.0
I-3398,19920226-0075,107.0
I-3399,19561222-0030,236.0
I-3399,19790426-0049,113.0
I-3400,19560705-0025,240.0
I-3400,19780602-0035,129.0
I-3400,19921218-0101,113.0
I-3401,19600814-0002,264.0
I-3401,19790618-0048,103.0
I-3401,19900211-0140,128.0
I-3402,19620522-0023,229.0
I-3402,19750122-0056,131.0
I-3403,19560612-0010,221.0
I-3403,19750722-0060,109.0
I-3403,19900909-0123,140.0
I-3404,19610918-0027,230.0
I-3404,19760108-0050,133.0
I-3405,19570826-0012,242.0
I-3405,19790618-0048,126.0
I-3406,19560812-0016,224.0
I-3406,19750220-0037,106.0
I-3407,19630126-0001,248.0
I-3407,19781130-0054,128.0
I-3408,19600529-0021,250.0
I-3408,19781217-0053,110.0
I-3409,19690408-0009,284.0
I-3409,19790708-0041,155.0
I-3410,19570828-0008,276.0
I-3410,19780815-0047,120.0
I-3411,19610620-0006,255.0
I-3411,19760524-0046,116.0
I-3412,19610918-0027,277.0
I-3412,19750417-0051,139.0
I-3413,19580515-0017,250.0
I-3413,19790702-0038,94.0
I-3414,19650303-0019,290.0
I-3414,19750512-0043,95.0
I-3415,19570615-0011,253.0
I-3415,19761009-0055,132.0
I-3416,19580218-0007,227.0
I-3416,19780317-0052,136.0
I-3416,19900801-0130,121.0
I-3417,19561222-0030,263.0
I-3417,19790426-0049,113.0
I-3418,19560812-0016,252.0
I-3418,19750220-0037,122.0
I-3419,19680712-0028,236.0
I-3419,19780602-0035,103.0
I-3419,19910403-0131,151.0
I-3420,19580515-0017,252.0
I-3420,19781217-0053,85.0
I-3421,19690408-0009,248.0
I-3421,19750417-0051,100.0
I-3422,19560812-0016,297.0
I-3422,19790702-0038,84.0
I-3422,19920316-0107,131.0
I-3423,19560812-0016,222.0
I-3423,19780815-0047,130.0
I-3424,19600905-0003,262.0
I-3424,19761024-0034,91.0
I-3424,19910327-0096,87.0
I-3425,19640220-0029,298.0
I-3425,19770713-0042,134.0
I-3426,19690513-0015,294.0
I-3426,19750331-0036,81.0
I-3426,19921002-0129,116.0
I-3427,19580218-0007,241.0
I-3427,19750220-0037,85.0
I-3428,19610918-0027,285.0
I-3428,19761024-0034,97.0
I-3428,19900317-0083,97.0
I-3429,19690513-0015,220.0
I-3429,19780424-0057,133.0
I-3429,19910817-0092,113.0
I-3430,19690513-0015,263.0
I-3430,19760524-0046,124.0
I-3431,19580515-0017,265.0
I-3431,19760108-0050,113.0
I-3431,19900511-0134,156.0
I-3432,19690917-0022,252.0
I-3432,19790426-0049,120.0
I-3433,19640414-0013,263.0
I-3433,19771013-0040,91.0
I-3434,19620522-0023,223.0
I-3434,19780424-0057,128.0
I-3434,19900201-0074,116.0
I-3435,19580515-0017,241.0
I-3435,19780815-0047,119.0
I-3435,19900801-0130,120.0
