Course code,Study period,Academic year,Instance_id,Examiner
1003,1.0,2015-2016,I-3492,19570828-0008
1136,2.0,2016-2017,I-3493,19660630-0020
1256,2.0,2016-2017,I-3494,19600529-0021
1208,1.0,2016-2017,I-3495,19570828-0008
1164,1.0,2016-2017,I-3496,19611219-0014
1029,4.0,2016-2017,I-3497,19620831-0024
1234,1.0,2016-2017,I-3498,19570828-0008
1176,4.0,2016-2017,I-3499,19580218-0007
1175,1.0,2016-2017,I-3500,19640220-0029
1115,3.0,2016-2017,I-3501,19680712-0028
1098,2.0,2017-2018,I-3502,19630126-0001
1083,2.0,2017-2018,I-3503,19561222-0030
1293,1.0,2017-2018,I-3504,19580515-0017
1259,4.0,2017-2018,I-3505,19560612-0010
1190,2.0,2017-2018,I-3506,19580218-0007
1272,4.0,2017-2018,I-3507,19600814-0002
1233,1.0,2017-2018,I-3508,19640220-0029
1105,1.0,2017-2018,I-3509,19561222-0030
1059,4.0,2017-2018,I-3510,19600529-0021
1281,4.0,2018-2019,I-3511,19610623-0005
1299,1.0,2018-2019,I-3512,19610918-0027
1187,4.0,2018-2019,I-3513,19690408-0009
1148,2.0,2018-2019,I-3514,19640414-0013
1294,3.0,2018-2019,I-3515,19640414-0013
1263,1.0,2018-2019,I-3516,19570828-0008
1191,3.0,2018-2019,I-3517,19560612-0010
1074,1.0,2018-2019,I-3518,19690917-0022
1187,2.0,2019-2020,I-3519,19601021-0018
1003,1.0,2019-2020,I-3520,19620522-0023
1208,2.0,2019-2020,I-3521,19690917-0022
1161,2.0,2019-2020,I-3522,19690513-0015
1282,3.0,2019-2020,I-3523,19611219-0014
1129,4.0,2019-2020,I-3524,19600529-0021
1065,1.0,2019-2020,I-3525,19570615-0011
1063,2.0,2019-2020,I-3526,19620424-0026
1233,4.0,2020-2021,I-3527,19560705-0025
1219,2.0,2020-2021,I-3528,19570828-0008
1145,4.0,2020-2021,I-3529,19570828-0008
1130,2.0,2020-2021,I-3530,19660630-0020
1251,2.0,2020-2021,I-3531,19610620-0006
1218,3.0,2020-2021,I-3532,19690408-0009
1154,2.0,2020-2021,I-3533,19580218-0007
1100,1.0,2020-2021,I-3534,19610620-0006
1003,4.0,2020-2021,I-3535,19560705-0025
1153,4.0,2021-2022,I-3536,19650303-0019
1223,4.0,2021-2022,I-3537,19640220-0029
1143,4.0,2021-2022,I-3538,19570615-0011
1099,1.0,2021-2022,I-3539,19650303-0019
1003,2.0,2021-2022,I-3540,19560705-0025
1254,4.0,2021-2022,I-3541,19650303-0019
1238,3.0,2021-2022,I-3542,19601021-0018
1226,1.0,2021-2022,I-3543,19561222-0030
1212,4.0,2021-2022,I-3544,19640220-0029
1129,2.0,2021-2022,I-3545,19560812-0016
1056,1.0,2021-2022,I-3546,19610918-0027
1189,2.0,2022-2023,I-3547,19620424-0026
1084,3.0,2022-2023,I-3548,19660630-0020
1124,1.0,2022-2023,I-3549,19650303-0019
1024,3.0,2022-2023,I-3550,19590129-0004
1239,1.0,2022-2023,I-3551,19590129-0004
1144,1.0,2022-2023,I-3552,19630126-0001
1142,1.0,2022-2023,I-3553,19680712-0028
1110,1.0,2022-2023,I-3554,19590129-0004
1071,1.0,2022-2023,I-3555,19590129-0004
1060,1.0,2022-2023,I-3556,19630126-0001
1243,1.0,2023-2024,I-3557,19630126-0001
1061,2.0,2023-2024,I-3558,19600905-0003
1255,3.0,2023-2024,I-3559,19590129-0004
1214,4.0,2023-2024,I-3560,19601021-0018
1102,3.0,2023-2024,I-3561,19600529-0021
1274,2.0,2023-2024,I-3562,19690513-0015
1218,4.0,2023-2024,I-3563,19610623-0005
1210,2.0,2023-2024,I-3564,19690513-0015
1158,4.0,2023-2024,I-3565,19570828-0008
1122,1.0,2023-2024,I-3566,19610623-0005
1037,1.0,2013-2014,I-3567,19611219-0014
1151,4.0,2013-2014,I-3568,19610620-0006
1127,2.0,2013-2014,I-3569,19690917-0022
1049,1.0,2013-2014,I-3570,19610620-0006
1259,1.0,2013-2014,I-3571,19560612-0010
1243,3.0,2013-2014,I-3572,19560612-0010
1051,3.0,2013-2014,I-3573,19580218-0007
1013,4.0,2013-2014,I-3574,19560705-0025
1012,1.0,2013-2014,I-3575,19560705-0025
1184,2.0,2014-2015,I-3576,19600814-0002
1146,4.0,2014-2015,I-3577,19580218-0007
1055,4.0,2014-2015,I-3578,19690408-0009
1253,2.0,2014-2015,I-3579,19620522-0023
1171,3.0,2014-2015,I-3580,19611219-0014
1134,1.0,2014-2015,I-3581,19660630-0020
1052,2.0,2014-2015,I-3582,19560812-0016
1184,2.0,2015-2016,I-3583,19600814-0002
1174,1.0,2015-2016,I-3584,19680712-0028
1144,1.0,2015-2016,I-3585,19690513-0015
1071,4.0,2015-2016,I-3586,19610620-0006
1241,1.0,2015-2016,I-3587,19600814-0002
1207,3.0,2015-2016,I-3588,19610918-0027
1106,4.0,2015-2016,I-3589,19640414-0013
1097,3.0,2015-2016,I-3590,19660630-0020
1063,1.0,2015-2016,I-3591,19611219-0014
1017,3.0,2016-2017,I-3592,19630126-0001
1144,2.0,2016-2017,I-3593,19620522-0023
1145,1.0,2016-2017,I-3594,19570615-0011
1051,2.0,2016-2017,I-3595,19650303-0019
1230,2.0,2016-2017,I-3596,19610918-0027
1206,2.0,2016-2017,I-3597,19610623-0005
1200,1.0,2016-2017,I-3598,19690408-0009
1194,3.0,2016-2017,I-3599,19620522-0023
1172,1.0,2016-2017,I-3600,19610918-0027
1160,1.0,2016-2017,I-3601,19630126-0001
1170,3.0,2017-2018,I-3602,19570615-0011
1182,3.0,2017-2018,I-3603,19560612-0010
1046,2.0,2017-2018,I-3604,19601021-0018
1023,2.0,2017-2018,I-3605,19560612-0010
1247,3.0,2017-2018,I-3606,19611219-0014
1223,3.0,2017-2018,I-3607,19590129-0004
1199,4.0,2017-2018,I-3608,19580218-0007
1063,4.0,2017-2018,I-3609,19560612-0010
1017,3.0,2017-2018,I-3610,19580515-0017
1100,4.0,2018-2019,I-3611,19580218-0007
1261,3.0,2018-2019,I-3612,19680712-0028
1207,4.0,2018-2019,I-3613,19570828-0008
1120,2.0,2018-2019,I-3614,19560705-0025
1056,1.0,2018-2019,I-3615,19570615-0011
1283,3.0,2018-2019,I-3616,19620831-0024
1199,4.0,2018-2019,I-3617,19620424-0026
1162,4.0,2018-2019,I-3618,19690917-0022
1020,4.0,2018-2019,I-3619,19660630-0020
1082,1.0,2019-2020,I-3620,19590129-0004
1055,4.0,2019-2020,I-3621,19610620-0006
1214,1.0,2019-2020,I-3622,19560705-0025
1154,1.0,2019-2020,I-3623,19660630-0020
1131,4.0,2019-2020,I-3624,19590129-0004
1017,2.0,2019-2020,I-3625,19610620-0006
1255,3.0,2019-2020,I-3626,19680712-0028
1242,3.0,2019-2020,I-3627,19561222-0030
1199,1.0,2019-2020,I-3628,19620522-0023
1185,1.0,2019-2020,I-3629,19570828-0008
1063,3.0,2019-2020,I-3630,19560612-0010
1022,1.0,2020-2021,I-3631,19640220-0029
1215,4.0,2020-2021,I-3632,19590129-0004
1212,3.0,2020-2021,I-3633,19680712-0028
1059,3.0,2020-2021,I-3634,19560612-0010
1017,3.0,2020-2021,I-3635,19601021-0018
1284,1.0,2020-2021,I-3636,19560612-0010
1266,2.0,2020-2021,I-3637,19600529-0021
1206,2.0,2020-2021,I-3638,19650303-0019
1174,3.0,2020-2021,I-3639,19580218-0007
1039,1.0,2020-2021,I-3640,19690513-0015
1009,4.0,2020-2021,I-3641,19610620-0006
1285,1.0,2021-2022,I-3642,19561222-0030
1254,4.0,2021-2022,I-3643,19610918-0027
1241,3.0,2021-2022,I-3644,19650303-0019
1189,3.0,2021-2022,I-3645,19570828-0008
1110,2.0,2021-2022,I-3646,19560812-0016
1080,2.0,2021-2022,I-3647,19680712-0028
1035,3.0,2021-2022,I-3648,19610918-0027
1011,1.0,2021-2022,I-3649,19600905-0003
1235,1.0,2022-2023,I-3650,19610620-0006
1140,4.0,2022-2023,I-3651,19580515-0017
1289,3.0,2022-2023,I-3652,19580515-0017
1252,1.0,2022-2023,I-3653,19570615-0011
1205,3.0,2022-2023,I-3654,19610620-0006
1091,3.0,2022-2023,I-3655,19580218-0007
1269,4.0,2022-2023,I-3656,19600814-0002
1204,2.0,2022-2023,I-3657,19601021-0018
1157,4.0,2022-2023,I-3658,19560612-0010
1110,1.0,2022-2023,I-3659,19580515-0017
1036,4.0,2022-2023,I-3660,19610623-0005
1268,1.0,2023-2024,I-3661,19580218-0007
1280,3.0,2023-2024,I-3662,19560812-0016
1200,3.0,2023-2024,I-3663,19560812-0016
1084,3.0,2023-2024,I-3664,19570615-0011
1061,3.0,2023-2024,I-3665,19580218-0007
1252,2.0,2023-2024,I-3666,19610620-0006
1209,1.0,2023-2024,I-3667,19690917-0022
1090,3.0,2023-2024,I-3668,19561222-0030
1040,2.0,2023-2024,I-3669,19610620-0006
1143,4.0,2013-2014,I-3670,19610620-0006
1088,3.0,2013-2014,I-3671,19590129-0004
1247,2.0,2013-2014,I-3672,19561222-0030
1055,3.0,2013-2014,I-3673,19680712-0028
1182,2.0,2013-2014,I-3674,19690917-0022
1087,4.0,2013-2014,I-3675,19660630-0020
1059,3.0,2013-2014,I-3676,19620424-0026
1049,3.0,2013-2014,I-3677,19560612-0010
1294,4.0,2014-2015,I-3678,19630126-0001
1101,3.0,2014-2015,I-3679,19600529-0021
1274,3.0,2014-2015,I-3680,19640220-0029
1131,4.0,2014-2015,I-3681,19560612-0010
1295,4.0,2014-2015,I-3682,19620831-0024
1258,1.0,2014-2015,I-3683,19570826-0012
1251,2.0,2014-2015,I-3684,19560612-0010
1046,2.0,2014-2015,I-3685,19650303-0019
1041,1.0,2014-2015,I-3686,19600905-0003
1258,2.0,2015-2016,I-3687,19690917-0022
1106,1.0,2015-2016,I-3688,19580218-0007
1266,3.0,2015-2016,I-3689,19560705-0025
1238,1.0,2015-2016,I-3690,19600905-0003
1103,2.0,2015-2016,I-3691,19570826-0012
1010,3.0,2015-2016,I-3692,19690917-0022
1199,1.0,2015-2016,I-3693,19600814-0002
1050,3.0,2015-2016,I-3694,19690513-0015
1041,3.0,2015-2016,I-3695,19610918-0027
1023,2.0,2015-2016,I-3696,19610918-0027
1015,2.0,2015-2016,I-3697,19600529-0021
1013,4.0,2015-2016,I-3698,19680712-0028
1257,4.0,2016-2017,I-3699,19560612-0010
1263,1.0,2016-2017,I-3700,19600529-0021
1179,2.0,2016-2017,I-3701,19580218-0007
1135,4.0,2016-2017,I-3702,19600814-0002
1199,3.0,2016-2017,I-3703,19600529-0021
1158,2.0,2016-2017,I-3704,19600814-0002
1027,3.0,2016-2017,I-3705,19600529-0021
1026,4.0,2016-2017,I-3706,19561222-0030
1171,2.0,2017-2018,I-3707,19600529-0021
1286,3.0,2017-2018,I-3708,19640220-0029
1133,1.0,2017-2018,I-3709,19590129-0004
1035,1.0,2017-2018,I-3710,19610918-0027
1262,3.0,2017-2018,I-3711,19600814-0002
1217,2.0,2017-2018,I-3712,19640220-0029
1090,4.0,2017-2018,I-3713,19640414-0013
1069,2.0,2017-2018,I-3714,19630126-0001
1019,2.0,2017-2018,I-3715,19570615-0011
1009,4.0,2018-2019,I-3716,19560812-0016
1246,1.0,2018-2019,I-3717,19630126-0001
1173,1.0,2018-2019,I-3718,19560812-0016
1130,3.0,2018-2019,I-3719,19640220-0029
1092,2.0,2018-2019,I-3720,19560612-0010
1266,2.0,2018-2019,I-3721,19690917-0022
1229,2.0,2018-2019,I-3722,19600529-0021
1166,4.0,2018-2019,I-3723,19611219-0014
1150,1.0,2018-2019,I-3724,19610623-0005
1107,2.0,2018-2019,I-3725,19640220-0029
1059,3.0,2018-2019,I-3726,19690917-0022
1015,2.0,2019-2020,I-3727,19680712-0028
1261,3.0,2019-2020,I-3728,19620831-0024
1190,3.0,2019-2020,I-3729,19610620-0006
1187,1.0,2019-2020,I-3730,19580515-0017
1050,4.0,2019-2020,I-3731,19560705-0025
1225,4.0,2019-2020,I-3732,19690917-0022
1224,3.0,2019-2020,I-3733,19690408-0009
1126,4.0,2019-2020,I-3734,19600905-0003
1114,3.0,2019-2020,I-3735,19580218-0007
1091,3.0,2019-2020,I-3736,19690513-0015
1281,3.0,2020-2021,I-3737,19680712-0028
1171,2.0,2020-2021,I-3738,19560705-0025
1162,1.0,2020-2021,I-3739,19620522-0023
1146,2.0,2020-2021,I-3740,19620831-0024
1099,3.0,2020-2021,I-3741,19680712-0028
1248,2.0,2020-2021,I-3742,19660630-0020
1223,1.0,2020-2021,I-3743,19570826-0012
1220,1.0,2020-2021,I-3744,19600529-0021
1139,3.0,2020-2021,I-3745,19590129-0004
1094,1.0,2021-2022,I-3746,19620522-0023
1112,1.0,2021-2022,I-3747,19600529-0021
1038,2.0,2021-2022,I-3748,19690917-0022
1291,3.0,2021-2022,I-3749,19580515-0017
1275,4.0,2021-2022,I-3750,19561222-0030
1228,1.0,2021-2022,I-3751,19560812-0016
1214,4.0,2021-2022,I-3752,19610620-0006
1081,3.0,2021-2022,I-3753,19630126-0001
1031,4.0,2021-2022,I-3754,19640220-0029
1139,1.0,2022-2023,I-3755,19610918-0027
1265,1.0,2022-2023,I-3756,19580515-0017
1250,4.0,2022-2023,I-3757,19620522-0023
1188,4.0,2022-2023,I-3758,19620424-0026
1012,1.0,2022-2023,I-3759,19600529-0021
1242,4.0,2022-2023,I-3760,19580515-0017
1168,3.0,2022-2023,I-3761,19560612-0010
1160,3.0,2022-2023,I-3762,19690513-0015
1157,2.0,2022-2023,I-3763,19650303-0019
1153,2.0,2023-2024,I-3764,19620424-0026
1091,2.0,2023-2024,I-3765,19561222-0030
1193,2.0,2023-2024,I-3766,19560612-0010
1174,2.0,2023-2024,I-3767,19580515-0017
1049,3.0,2023-2024,I-3768,19620522-0023
1207,4.0,2023-2024,I-3769,19690513-0015
1176,2.0,2023-2024,I-3770,19650303-0019
1170,3.0,2023-2024,I-3771,19620522-0023
1137,3.0,2023-2024,I-3772,19570826-0012
1257,2.0,2013-2014,I-3773,19580515-0017
1092,4.0,2013-2014,I-3774,19690513-0015
1176,2.0,2013-2014,I-3775,19560612-0010
1114,2.0,2013-2014,I-3776,19570826-0012
1066,1.0,2013-2014,I-3777,19600814-0002
1249,4.0,2013-2014,I-3778,19601021-0018
1196,2.0,2013-2014,I-3779,19560612-0010
1173,1.0,2013-2014,I-3780,19560612-0010
1152,1.0,2013-2014,I-3781,19610918-0027
1110,4.0,2013-2014,I-3782,19601021-0018
1031,3.0,2013-2014,I-3783,19690408-0009
1269,1.0,2014-2015,I-3784,19561222-0030
1111,4.0,2014-2015,I-3785,19640220-0029
1130,3.0,2014-2015,I-3786,19620522-0023
1015,1.0,2014-2015,I-3787,19570615-0011
1287,4.0,2014-2015,I-3788,19690408-0009
1212,4.0,2014-2015,I-3789,19640220-0029
1204,3.0,2014-2015,I-3790,19620424-0026
1008,1.0,2014-2015,I-3791,19620831-0024
1236,1.0,2015-2016,I-3792,19610620-0006
1214,4.0,2015-2016,I-3793,19561222-0030
1215,1.0,2015-2016,I-3794,19610918-0027
1164,1.0,2015-2016,I-3795,19650303-0019
1110,1.0,2015-2016,I-3796,19620522-0023
1291,4.0,2015-2016,I-3797,19690513-0015
1067,4.0,2015-2016,I-3798,19610918-0027
1056,2.0,2015-2016,I-3799,19610620-0006
1027,1.0,2015-2016,I-3800,19620522-0023
1026,1.0,2015-2016,I-3801,19690408-0009
1031,1.0,2016-2017,I-3802,19620831-0024
1240,2.0,2016-2017,I-3803,19610620-0006
1182,1.0,2016-2017,I-3804,19660630-0020
1282,2.0,2016-2017,I-3805,19570828-0008
1125,3.0,2016-2017,I-3806,19600814-0002
1098,4.0,2016-2017,I-3807,19610623-0005
1058,3.0,2016-2017,I-3808,19640414-0013
1005,2.0,2016-2017,I-3809,19610623-0005
1278,3.0,2017-2018,I-3810,19680712-0028
1061,4.0,2017-2018,I-3811,19561222-0030
1253,3.0,2017-2018,I-3812,19650303-0019
1199,2.0,2017-2018,I-3813,19610623-0005
1117,3.0,2017-2018,I-3814,19690408-0009
1237,4.0,2017-2018,I-3815,19690408-0009
1221,4.0,2017-2018,I-3816,19660630-0020
1208,2.0,2017-2018,I-3817,19601021-0018
1046,2.0,2017-2018,I-3818,19560705-0025
1066,2.0,2018-2019,I-3819,19570828-0008
1035,3.0,2018-2019,I-3820,19601021-0018
1015,2.0,2018-2019,I-3821,19640414-0013
1245,1.0,2018-2019,I-3822,19611219-0014
1232,1.0,2018-2019,I-3823,19580515-0017
1227,1.0,2018-2019,I-3824,19600529-0021
1190,1.0,2018-2019,I-3825,19580218-0007
1032,1.0,2018-2019,I-3826,19611219-0014
1148,1.0,2019-2020,I-3827,19600529-0021
1074,3.0,2019-2020,I-3828,19570826-0012
1189,4.0,2019-2020,I-3829,19600905-0003
1168,4.0,2019-2020,I-3830,19611219-0014
1027,3.0,2019-2020,I-3831,19590129-0004
1242,1.0,2019-2020,I-3832,19690408-0009
1162,1.0,2019-2020,I-3833,19570615-0011
1087,1.0,2019-2020,I-3834,19580218-0007
1031,1.0,2019-2020,I-3835,19690513-0015
1028,1.0,2019-2020,I-3836,19601021-0018
1255,4.0,2020-2021,I-3837,19640220-0029
1157,2.0,2020-2021,I-3838,19580218-0007
1229,2.0,2020-2021,I-3839,19570826-0012
1211,2.0,2020-2021,I-3840,19580218-0007
1068,2.0,2020-2021,I-3841,19640220-0029
1031,4.0,2020-2021,I-3842,19640220-0029
1208,4.0,2020-2021,I-3843,19630126-0001
1127,1.0,2020-2021,I-3844,19600814-0002
1100,2.0,2020-2021,I-3845,19690917-0022
1096,1.0,2020-2021,I-3846,19620424-0026
1078,1.0,2020-2021,I-3847,19600529-0021
1278,3.0,2021-2022,I-3848,19690917-0022
1022,4.0,2021-2022,I-3849,19570615-0011
1187,4.0,2021-2022,I-3850,19570615-0011
1128,4.0,2021-2022,I-3851,19570615-0011
1113,1.0,2021-2022,I-3852,19601021-0018
1013,4.0,2021-2022,I-3853,19610620-0006
1279,4.0,2021-2022,I-3854,19620831-0024
1265,3.0,2021-2022,I-3855,19600529-0021
1246,3.0,2021-2022,I-3856,19610918-0027
1216,2.0,2021-2022,I-3857,19600529-0021
1105,3.0,2021-2022,I-3858,19570826-0012
1289,1.0,2022-2023,I-3859,19620424-0026
1201,3.0,2022-2023,I-3860,19640220-0029
1280,3.0,2022-2023,I-3861,19590129-0004
1150,4.0,2022-2023,I-3862,19620522-0023
1068,2.0,2022-2023,I-3863,19640414-0013
1038,3.0,2022-2023,I-3864,19570826-0012
1278,1.0,2022-2023,I-3865,19690917-0022
1245,2.0,2022-2023,I-3866,19601021-0018
1190,1.0,2022-2023,I-3867,19660630-0020
1045,4.0,2022-2023,I-3868,19680712-0028
1237,3.0,2023-2024,I-3869,19600905-0003
1039,3.0,2023-2024,I-3870,19610620-0006
1032,4.0,2023-2024,I-3871,19600529-0021
1236,4.0,2023-2024,I-3872,19560812-0016
1215,1.0,2023-2024,I-3873,19611219-0014
1080,4.0,2023-2024,I-3874,19640414-0013
1074,2.0,2023-2024,I-3875,19590129-0004
1061,1.0,2023-2024,I-3876,19620522-0023
1049,4.0,2023-2024,I-3877,19560705-0025
1047,1.0,2013-2014,I-3878,19610620-0006
1045,3.0,2013-2014,I-3879,19610620-0006
1292,1.0,2013-2014,I-3880,19690408-0009
1154,2.0,2013-2014,I-3881,19650303-0019
1090,4.0,2013-2014,I-3882,19640414-0013
1266,1.0,2013-2014,I-3883,19600529-0021
1212,1.0,2013-2014,I-3884,19690408-0009
1151,1.0,2013-2014,I-3885,19640220-0029
1150,3.0,2013-2014,I-3886,19570828-0008
1112,3.0,2013-2014,I-3887,19610620-0006
1209,4.0,2014-2015,I-3888,19610918-0027
1198,4.0,2014-2015,I-3889,19560705-0025
1239,2.0,2014-2015,I-3890,19560612-0010
1075,4.0,2014-2015,I-3891,19690513-0015
1168,2.0,2014-2015,I-3892,19650303-0019
1142,2.0,2014-2015,I-3893,19570828-0008
1076,2.0,2014-2015,I-3894,19560705-0025
1042,3.0,2014-2015,I-3895,19660630-0020
1062,2.0,2015-2016,I-3896,19601021-0018
1025,1.0,2015-2016,I-3897,19560705-0025
1227,2.0,2015-2016,I-3898,19600529-0021
1069,2.0,2015-2016,I-3899,19650303-0019
1020,4.0,2015-2016,I-3900,19611219-0014
1263,2.0,2015-2016,I-3901,19690408-0009
1157,1.0,2015-2016,I-3902,19620831-0024
1116,3.0,2015-2016,I-3903,19640220-0029
1018,4.0,2015-2016,I-3904,19660630-0020
1242,1.0,2016-2017,I-3905,19580515-0017
1289,4.0,2016-2017,I-3906,19690917-0022
1290,3.0,2016-2017,I-3907,19590129-0004
1228,4.0,2016-2017,I-3908,19600529-0021
1103,1.0,2016-2017,I-3909,19690408-0009
1268,4.0,2016-2017,I-3910,19560612-0010
1186,1.0,2016-2017,I-3911,19600814-0002
1135,3.0,2016-2017,I-3912,19620522-0023
1119,2.0,2016-2017,I-3913,19600814-0002
1084,1.0,2016-2017,I-3914,19600905-0003
1048,3.0,2016-2017,I-3915,19690513-0015
1068,1.0,2017-2018,I-3916,19601021-0018
1229,2.0,2017-2018,I-3917,19600529-0021
1005,2.0,2017-2018,I-3918,19561222-0030
1205,4.0,2017-2018,I-3919,19640220-0029
1188,2.0,2017-2018,I-3920,19600814-0002
1182,3.0,2017-2018,I-3921,19620424-0026
1102,1.0,2017-2018,I-3922,19561222-0030
1037,2.0,2018-2019,I-3923,19690917-0022
1291,2.0,2018-2019,I-3924,19630126-0001
1271,1.0,2018-2019,I-3925,19620522-0023
1264,1.0,2018-2019,I-3926,19620831-0024
1146,1.0,2018-2019,I-3927,19690513-0015
1214,3.0,2018-2019,I-3928,19570615-0011
1180,4.0,2018-2019,I-3929,19630126-0001
1112,2.0,2018-2019,I-3930,19620424-0026
1085,3.0,2018-2019,I-3931,19690917-0022
1033,1.0,2018-2019,I-3932,19620831-0024
1172,3.0,2019-2020,I-3933,19570828-0008
1135,3.0,2019-2020,I-3934,19570826-0012
1269,4.0,2019-2020,I-3935,19690408-0009
1180,1.0,2019-2020,I-3936,19610620-0006
1152,1.0,2019-2020,I-3937,19590129-0004
1019,2.0,2019-2020,I-3938,19610620-0006
1272,4.0,2019-2020,I-3939,19600529-0021
1208,1.0,2019-2020,I-3940,19570615-0011
1194,2.0,2019-2020,I-3941,19620522-0023
1188,4.0,2019-2020,I-3942,19690917-0022
1168,3.0,2019-2020,I-3943,19620424-0026
1058,2.0,2019-2020,I-3944,19570828-0008
1122,4.0,2020-2021,I-3945,19620831-0024
1097,2.0,2020-2021,I-3946,19630126-0001
1212,3.0,2020-2021,I-3947,19610623-0005
1210,4.0,2020-2021,I-3948,19560612-0010
1095,1.0,2020-2021,I-3949,19561222-0030
1241,1.0,2020-2021,I-3950,19560705-0025
1206,1.0,2020-2021,I-3951,19600529-0021
1144,1.0,2020-2021,I-3952,19580515-0017
1030,1.0,2020-2021,I-3953,19610620-0006
1026,4.0,2020-2021,I-3954,19640220-0029
1018,4.0,2021-2022,I-3955,19610918-0027
1270,2.0,2021-2022,I-3956,19620424-0026
1215,4.0,2021-2022,I-3957,19620522-0023
1208,2.0,2021-2022,I-3958,19600529-0021
1243,2.0,2021-2022,I-3959,19620424-0026
1167,1.0,2021-2022,I-3960,19561222-0030
1100,2.0,2021-2022,I-3961,19590129-0004
1095,1.0,2021-2022,I-3962,19610623-0005
1074,2.0,2021-2022,I-3963,19660630-0020
1194,4.0,2022-2023,I-3964,19620831-0024
1289,4.0,2022-2023,I-3965,19690408-0009
1109,3.0,2022-2023,I-3966,19690513-0015
1058,2.0,2022-2023,I-3967,19620831-0024
1269,1.0,2022-2023,I-3968,19590129-0004
1152,1.0,2022-2023,I-3969,19620424-0026
1091,2.0,2022-2023,I-3970,19600814-0002
1075,2.0,2022-2023,I-3971,19610620-0006
1067,3.0,2022-2023,I-3972,19680712-0028
1011,4.0,2022-2023,I-3973,19600529-0021
1226,2.0,2023-2024,I-3974,19600529-0021
1010,3.0,2023-2024,I-3975,19600905-0003
1223,3.0,2023-2024,I-3976,19640220-0029
1184,2.0,2023-2024,I-3977,19560612-0010
1171,1.0,2023-2024,I-3978,19610623-0005
1165,4.0,2023-2024,I-3979,19601021-0018
1288,1.0,2023-2024,I-3980,19570828-0008
1281,4.0,2023-2024,I-3981,19600905-0003
1280,4.0,2023-2024,I-3982,19570826-0012
1180,2.0,2023-2024,I-3983,19570826-0012
1044,1.0,2023-2024,I-3984,19620831-0024
1031,3.0,2023-2024,I-3985,19611219-0014
1237,1.0,2013-2014,I-3986,19630126-0001
1201,4.0,2013-2014,I-3987,19680712-0028
1202,3.0,2013-2014,I-3988,19570826-0012
1060,4.0,2013-2014,I-3989,19690513-0015
1041,4.0,2013-2014,I-3990,19620522-0023
1256,2.0,2013-2014,I-3991,19580515-0017
1255,3.0,2013-2014,I-3992,19560812-0016
1247,3.0,2013-2014,I-3993,19560612-0010
1200,3.0,2013-2014,I-3994,19610623-0005
1168,2.0,2013-2014,I-3995,19680712-0028
1194,3.0,2014-2015,I-3996,19601021-0018
1122,2.0,2014-2015,I-3997,19580218-0007
1212,2.0,2014-2015,I-3998,19570828-0008
1109,4.0,2014-2015,I-3999,19611219-0014
1224,4.0,2014-2015,I-4000,19690917-0022
1209,1.0,2014-2015,I-4001,19560812-0016
1195,1.0,2014-2015,I-4002,19560812-0016
1131,1.0,2014-2015,I-4003,19650303-0019
1036,2.0,2014-2015,I-4004,19570828-0008
1233,3.0,2015-2016,I-4005,19680712-0028
1085,2.0,2015-2016,I-4006,19620424-0026
1291,1.0,2015-2016,I-4007,19690408-0009
1133,4.0,2015-2016,I-4008,19570826-0012
1131,4.0,2015-2016,I-4009,19690408-0009
1280,1.0,2015-2016,I-4010,19660630-0020
1258,1.0,2015-2016,I-4011,19650303-0019
1137,3.0,2015-2016,I-4012,19620831-0024
1121,1.0,2015-2016,I-4013,19570615-0011
1082,3.0,2015-2016,I-4014,19580218-0007
1297,2.0,2016-2017,I-4015,19620424-0026
1266,3.0,2016-2017,I-4016,19590129-0004
1190,1.0,2016-2017,I-4017,19690917-0022
1086,3.0,2016-2017,I-4018,19620424-0026
1050,3.0,2016-2017,I-4019,19570615-0011
1276,3.0,2016-2017,I-4020,19560705-0025
1166,4.0,2016-2017,I-4021,19610918-0027
1046,4.0,2016-2017,I-4022,19630126-0001
1030,1.0,2016-2017,I-4023,19660630-0020
1009,3.0,2016-2017,I-4024,19560812-0016
1082,4.0,2017-2018,I-4025,19640220-0029
1296,4.0,2017-2018,I-4026,19640414-0013
1190,4.0,2017-2018,I-4027,19620522-0023
1039,3.0,2017-2018,I-4028,19560612-0010
1250,2.0,2017-2018,I-4029,19690408-0009
1169,3.0,2017-2018,I-4030,19660630-0020
